timestamp,watthour
2018-01-01 22:05:00,6.3287
2018-01-01 22:10:00,6.1902
2018-01-01 22:15:00,6.259
2018-01-01 22:20:00,6.548
2018-01-01 22:25:00,5.3067
2018-01-01 22:30:00,5.8976
2018-01-01 22:35:00,5.6509
2018-01-01 22:40:00,5.8927
2018-01-01 22:45:00,5.9518
2018-01-01 22:50:00,5.364
2018-01-01 22:55:00,5.831
2018-01-01 23:00:00,5.8874
2018-01-01 23:05:00,5.913
2018-01-01 23:10:00,5.8476
2018-01-01 23:15:00,5.963
2018-01-01 23:20:00,4.8068
2018-01-01 23:25:00,5.6237
2018-01-01 23:30:00,6.2495
2018-01-01 23:35:00,5.1365
2018-01-01 23:40:00,5.7422
2018-01-01 23:45:00,6.4304
2018-01-01 23:50:00,4.8356
2018-01-01 23:55:00,9.3931
2018-01-02 00:00:00,9.3828
2018-01-02 00:05:00,9.9736
2018-01-02 00:10:00,14.241
2018-01-02 00:15:00,9.167
2018-01-02 00:20:00,11.5132
2018-01-02 00:25:00,13.7602
2018-01-02 00:30:00,12.0324
2018-01-02 00:35:00,9.0051
2018-01-02 00:40:00,12.1673
2018-01-02 00:45:00,9.3305
2018-01-02 00:50:00,9.8189
2018-01-02 00:55:00,10.4301
2018-01-02 01:00:00,8.7726
2018-01-02 01:05:00,8.9034
2018-01-02 01:10:00,9.3526
2018-01-02 01:15:00,7.947
2018-01-02 01:20:00,7.3607
2018-01-02 01:25:00,8.7212
2018-01-02 01:30:00,7.6079
2018-01-02 01:35:00,7.1824
2018-01-02 01:40:00,8.6663
2018-01-02 01:45:00,9.0034
2018-01-02 01:50:00,8.4853
2018-01-02 01:55:00,9.9756
2018-01-02 02:00:00,8.3375
2018-01-02 02:05:00,8.5126
2018-01-02 02:10:00,9.5661
2018-01-02 02:15:00,9.0568
2018-01-02 02:20:00,8.741
2018-01-02 02:25:00,9.8981
2018-01-02 02:30:00,8.9034
2018-01-02 02:35:00,9.0311
2018-01-02 02:40:00,9.6937
2018-01-02 02:45:00,8.9799
2018-01-02 02:50:00,8.4313
2018-01-02 02:55:00,9.3661
2018-01-02 03:00:00,7.9506
2018-01-02 03:05:00,8.4839
2018-01-02 03:10:00,9.1441
2018-01-02 03:15:00,8.9123
2018-01-02 03:20:00,8.9967
2018-01-02 03:25:00,10.6542
2018-01-02 03:30:00,8.9781
2018-01-02 03:35:00,8.1299
2018-01-02 03:40:00,9.4723
2018-01-02 03:45:00,9.897
2018-01-02 03:50:00,8.1517
2018-01-02 03:55:00,10.6605
2018-01-02 04:00:00,10.0283
2018-01-02 04:05:00,10.7928
2018-01-02 04:10:00,11.3955
2018-01-02 04:15:00,9.6622
2018-01-02 04:20:00,11.1847
2018-01-02 04:25:00,13.6447
2018-01-02 04:30:00,12.5201
2018-01-02 04:35:00,10.7985
2018-01-02 04:40:00,14.1621
2018-01-02 04:45:00,14.1451
2018-01-02 04:50:00,11.5516
2018-01-02 04:55:00,13.6441
2018-01-02 05:00:00,13.2627
2018-01-02 05:05:00,11.6352
2018-01-02 05:10:00,11.9065
2018-01-02 05:15:00,12.8105
2018-01-02 05:20:00,11.3443
2018-01-02 05:25:00,13.128
2018-01-02 05:30:00,11.9266
2018-01-02 05:35:00,12.5977
2018-01-02 05:40:00,13.6
2018-01-02 05:45:00,14.7532
2018-01-02 05:50:00,14.4326
2018-01-02 05:55:00,18.0145
2018-01-02 06:00:00,17.9654
2018-01-02 06:05:00,17.5467
2018-01-02 06:10:00,20.1186
2018-01-02 06:15:00,14.9095
2018-01-02 06:20:00,17.0784
2018-01-02 06:25:00,17.7191
2018-01-02 06:30:00,19.7472
2018-01-02 06:35:00,18.7246
2018-01-02 06:40:00,20.598
2018-01-02 06:45:00,18.285
2018-01-02 06:50:00,17.5922
2018-01-02 06:55:00,13.9792
2018-01-02 07:00:00,25.7265
2018-01-02 07:05:00,18.7542
2018-01-02 07:10:00,17.5429
2018-01-02 07:15:00,19.9717
2018-01-02 07:20:00,18.3077
2018-01-02 07:25:00,15.4708
2018-01-02 07:30:00,19.4288
2018-01-02 07:35:00,21.1013
2018-01-02 07:40:00,20.6276
2018-01-02 07:45:00,22.4342
2018-01-02 07:50:00,21.4311
2018-01-02 07:55:00,23.4053
2018-01-02 08:00:00,24.2938
2018-01-02 08:05:00,20.0336
2018-01-02 08:10:00,22.0376
2018-01-02 08:15:00,22.2726
2018-01-02 08:20:00,22.24566666666667
2018-01-02 08:25:00,23.4639
2018-01-02 08:30:00,22.39119444444444
2018-01-02 08:35:00,22.07409351851852
2018-01-02 08:40:00,25.5591
2018-01-02 08:45:00,23.00109243827161
2018-01-02 08:50:00,23.122507844650205
2018-01-02 08:55:00,26.5898
2018-01-02 09:00:00,23.78963137431413
2018-01-02 09:05:00,23.78963137431413
2018-01-02 09:10:00,25.3015
2018-01-02 09:15:00,25.0516
2018-01-02 09:20:00,27.2702
2018-01-02 09:25:00,26.5056
2018-01-02 09:30:00,27.2227
2018-01-02 09:35:00,26.307
2018-01-02 09:40:00,25.7564
2018-01-02 09:45:00,25.2919
2018-01-02 09:50:00,25.4309
2018-01-02 09:55:00,25.2258
2018-01-02 10:00:00,26.5323
2018-01-02 10:05:00,28.9395
2018-01-02 10:10:00,24.3987
2018-01-02 10:15:00,26.9824
2018-01-02 10:20:00,30.1281
2018-01-02 10:25:00,28.3318
2018-01-02 10:30:00,28.5422
2018-01-02 10:35:00,29.6276
2018-01-02 10:40:00,28.1355
2018-01-02 10:45:00,30.6224
2018-01-02 10:50:00,27.2137
2018-01-02 10:55:00,27.1745
2018-01-02 11:00:00,29.5574
2018-01-02 11:05:00,29.5436
2018-01-02 11:10:00,33.0326
2018-01-02 11:15:00,32.3535
2018-01-02 11:20:00,33.2918
2018-01-02 11:25:00,33.9466
2018-01-02 11:30:00,35.105
2018-01-02 11:35:00,35.4757
2018-01-02 11:40:00,32.6527
2018-01-02 11:45:00,33.7236
2018-01-02 11:50:00,31.9113
2018-01-02 11:55:00,30.5489
2018-01-02 12:00:00,33.236200000000004
2018-01-02 12:05:00,34.9192
2018-01-02 12:10:00,31.0123
2018-01-02 12:15:00,34.2284
2018-01-02 12:20:00,34.7325
2018-01-02 12:25:00,32.7883
2018-01-02 12:30:00,32.0947
2018-01-02 12:35:00,26.2769
2018-01-02 12:40:00,33.5045
2018-01-02 12:45:00,30.7823
2018-01-02 12:50:00,25.9104
2018-01-02 12:55:00,30.2755
2018-01-02 13:00:00,30.988
2018-01-02 13:05:00,30.4409
2018-01-02 13:10:00,32.539
2018-01-02 13:15:00,33.4479
2018-01-02 13:20:00,30.5402
2018-01-02 13:25:00,35.0129
2018-01-02 13:30:00,31.5896
2018-01-02 13:35:00,27.9211
2018-01-02 13:40:00,32.4046
2018-01-02 13:45:00,36.2142
2018-01-02 13:50:00,31.494
2018-01-02 13:55:00,30.6552
2018-01-02 14:00:00,34.8666
2018-01-02 14:05:00,31.7398
2018-01-02 14:10:00,33.2996
2018-01-02 14:15:00,38.1708
2018-01-02 14:20:00,32.2432
2018-01-02 14:25:00,30.116
2018-01-02 14:30:00,32.9228
2018-01-02 14:35:00,23.1803
2018-01-02 14:40:00,30.4121
2018-01-02 14:45:00,35.1964
2018-01-02 14:50:00,32.8444
2018-01-02 14:55:00,31.4223
2018-01-02 15:00:00,29.9376
2018-01-02 15:05:00,29.1961
2018-01-02 15:10:00,28.0561
2018-01-02 15:15:00,30.8332
2018-01-02 15:20:00,26.7305
2018-01-02 15:25:00,28.8748
2018-01-02 15:30:00,37.5327
2018-01-02 15:35:00,34.6703
2018-01-02 15:40:00,36.117
2018-01-02 15:45:00,34.1726
2018-01-02 15:50:00,31.2667
2018-01-02 15:55:00,33.5262
2018-01-02 16:00:00,34.7929
2018-01-02 16:05:00,31.9184
2018-01-02 16:10:00,34.9115
2018-01-02 16:15:00,35.8466
2018-01-02 16:20:00,31.5801
2018-01-02 16:25:00,29.4456
2018-01-02 16:30:00,35.9445
2018-01-02 16:35:00,32.539
2018-01-02 16:40:00,30.4055
2018-01-02 16:45:00,35.8221
2018-01-02 16:50:00,32.0606
2018-01-02 16:55:00,33.2787
2018-01-02 17:00:00,33.1666
2018-01-02 17:05:00,31.2607
2018-01-02 17:10:00,25.6326
2018-01-02 17:15:00,31.7124
2018-01-02 17:20:00,26.6537
2018-01-02 17:25:00,25.153
2018-01-02 17:30:00,29.96
2018-01-02 17:35:00,25.183
2018-01-02 17:40:00,24.9181
2018-01-02 17:45:00,29.6685
2018-01-02 17:50:00,27.9156
2018-01-02 17:55:00,23.589
2018-01-02 18:00:00,26.6818
2018-01-02 18:05:00,21.5431
2018-01-02 18:10:00,23.1369
2018-01-02 18:15:00,25.4493
2018-01-02 18:20:00,24.7871
2018-01-02 18:25:00,23.5835
2018-01-02 18:30:00,25.0752
2018-01-02 18:35:00,24.1418
2018-01-02 18:40:00,22.3691
2018-01-02 18:45:00,28.7087
2018-01-02 18:50:00,26.0597
2018-01-02 18:55:00,28.1699
2018-01-02 19:00:00,23.6171
2018-01-02 19:05:00,25.2935
2018-01-02 19:10:00,25.0722
2018-01-02 19:15:00,25.7637
2018-01-02 19:20:00,24.8487
2018-01-02 19:25:00,26.6861
2018-01-02 19:30:00,25.2924
2018-01-02 19:35:00,25.4537
2018-01-02 19:40:00,23.2623
2018-01-02 19:45:00,22.5943
2018-01-02 19:50:00,26.4799
2018-01-02 19:55:00,24.944
2018-01-02 20:00:00,27.2122
2018-01-02 20:05:00,28.6628
2018-01-02 20:10:00,26.2016
2018-01-02 20:15:00,23.5761
2018-01-02 20:20:00,26.3915
2018-01-02 20:25:00,23.5358
2018-01-02 20:30:00,28.7465
2018-01-02 20:35:00,25.5044
2018-01-02 20:40:00,32.1373
2018-01-02 20:45:00,28.5501
2018-01-02 20:50:00,27.7911
2018-01-02 20:55:00,31.0649
2018-01-02 21:00:00,30.1413
2018-01-02 21:05:00,29.6328
2018-01-02 21:10:00,28.23
2018-01-02 21:15:00,28.1623
2018-01-02 21:20:00,32.4445
2018-01-02 21:25:00,31.6373
2018-01-02 21:30:00,27.7305
2018-01-02 21:35:00,23.5745
2018-01-02 21:40:00,27.7486
2018-01-02 21:45:00,25.0564
2018-01-02 21:50:00,24.8532
2018-01-02 21:55:00,27.2668
2018-01-02 22:00:00,20.3529
2018-01-02 22:05:00,27.0337
2018-01-02 22:10:00,29.593
2018-01-02 22:15:00,25.7848
2018-01-02 22:20:00,25.5415
2018-01-02 22:25:00,27.4602
2018-01-02 22:30:00,28.4314
2018-01-02 22:35:00,28.4586
2018-01-02 22:40:00,29.1069
2018-01-02 22:45:00,36.3036
2018-01-02 22:50:00,32.2566
2018-01-02 22:55:00,34.9736
2018-01-02 23:00:00,37.1666
2018-01-02 23:05:00,36.0268
2018-01-02 23:10:00,29.7066
2018-01-02 23:15:00,38.0964
2018-01-02 23:20:00,30.8277
2018-01-02 23:25:00,31.2443
2018-01-02 23:30:00,35.2853
2018-01-02 23:35:00,34.8231
2018-01-02 23:40:00,30.0797
2018-01-02 23:45:00,37.0362
2018-01-02 23:50:00,31.2928
2018-01-02 23:55:00,31.276
2018-01-03 00:00:00,35.772
2018-01-03 00:05:00,35.4547
2018-01-03 00:10:00,37.598
2018-01-03 00:15:00,37.8538
2018-01-03 00:20:00,36.1886
2018-01-03 00:25:00,34.5022
2018-01-03 00:30:00,42.815
2018-01-03 00:35:00,39.8695
2018-01-03 00:40:00,35.6036
2018-01-03 00:45:00,29.0759
